PRODUCT_NUM                     ,DEPARTMENT                ,COMMODITY                 ,BRAND_TY,NATURAL_ORGANIC_FLAG
03679368                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03679491                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03680648                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03680762                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03683662                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03684023                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03741557                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03743095                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03743833                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03743834                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03757422                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03757563                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03757707                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03757728                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03760212                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03774550                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03774551                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03781236                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03786982                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03787231                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03787883                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03787895                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03815877                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03816356                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03816705                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03949872                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03951195                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03956276                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03981143                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03981148                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03981151                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03982420                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03982422                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03982428                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
03989653                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04011365                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04057720                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04057725                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04057727                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04059004                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04068488                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04082252                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04088420                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04094403                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04106279                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04113515                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04119768                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04143817                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04148931                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04153225                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04153791                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04161025                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04164025                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04164308                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04171723                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04178211                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04188452                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04193754                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04197757                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04205742                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04224001                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04233992                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04233998                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04250889                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04250890                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04251170                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04260236                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04275575                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04278158                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04280292                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04287677                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04300004                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04316069                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04322801                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04330358                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04344978                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04344979                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04345104                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04345105                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04345107                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04365877                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04374160                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04377405                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04411204                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04411226                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04442837                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04445694                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04448058                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04522137                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04528321                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04528323                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04542621                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04542624                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04550412                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04550933                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04552195                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04552476                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04569357                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04569517                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04588239                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04595833                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04604368                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04610607                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04610933                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04610935                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04611013                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04618951                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04622536                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04632316                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04639158                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04657080                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04661846                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04661847                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04691265                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04696742                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04696743                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04697134                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04707203                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04708128                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04723946                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04726508                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04726516                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04726755                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04730256                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04744443                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04744504                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04750723                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04751859                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04756895                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04764362                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04766955                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04766959                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04766960                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04778302                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04778380                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04796689                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04809255                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04809278                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04849104                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04854220                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04859145                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04863160                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04863207                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04868053                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04869930                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04871618                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04872156                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04872160                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04872246                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04875485                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04876099                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04933479                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04950390                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04950583                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04950668                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04965006                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04966721                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04969373                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04977571                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04982564                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
04992845                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05009430                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05010194                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05010195                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05015818                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05015819                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05040568                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05040613                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05045145                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05045148                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05045155                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05049417                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05055434                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05056255                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05066573                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05068866                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05071645                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05071646                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05071647                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05078434                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05080983                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05091881                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05094605                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05095382                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05102031                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05105669                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05106023                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05107658                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05107665                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05153263                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05160560                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05160701                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05160740                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05160794                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05165788                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05181980                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05185412                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05192023                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05193578                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05196336                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05204396                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05205108                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05207040                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05209084                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05209611                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05214624                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05214968                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05215034                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05216424                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05218311                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05218442                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05218443                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05219391                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05219536                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05219573                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05219581                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05221766                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05221767                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05224033                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05224050                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05235892                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05243269                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05246567                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05275932                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05275936                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05283346                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05289112                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05289113                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05289195                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05302051                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05304175                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05312885                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05318063                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05319367                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05320083                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05320184                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05327061                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05327063                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05327233                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05327234                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05336205                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05342087                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05347131                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05347189                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05347250                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05352828                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05369214                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05370679                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05373025                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05376353                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05377132                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05383415                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05394987                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05404221                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05415438                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05443994                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05445184                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05445892                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05448530                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05449027                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05456281                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05472457                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05480267                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05480268                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05480270                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05491142                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05493666                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05501008                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05501161                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05501162                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05501163                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05501165                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05501166                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05501950                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05503151                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05508317                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05509925                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05517143                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05521815                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05524185                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05524224                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05526413                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05552377                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05552380                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05554351                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05554653                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05559111                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05577645                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05595587                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05607762                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05617944                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05626787                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05634498                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05637152                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05642301                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05646405                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05648991                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05651600                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05656943                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05661558                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05666041                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05669398                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05674320                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05694948                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05702525                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05704353                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05748319                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05748373                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05750400                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05751644                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05755774                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05757069                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05758234                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05758689                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05759013                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05760363                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05766555                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05769026                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05769071                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05769354                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05771621                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05772757                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05772758                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05775955                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05775956                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05776010                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05778017                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05778531                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05781777                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05792649                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05793625                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05794220                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05794846                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05794848                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05801284                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05802525                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05806188                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05806396                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05809735                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05814662                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05814663                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05814950                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05819617                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05819850                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05824195                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05828474                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05828646                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
05829977                        ,NON-FOOD                  ,HOUSEHOLD                 ,NATIONAL,N
